Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
35.927653960405095,-118.76024663038669,0.295823343184765,0.7591542563831112,0.2945730190661603,0.8149917004919587,0.7708780122056299,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
41.5173248333105,-120.56927528877745,0.05785243320290041,0.31552970960280075,0.027577619652928133,0.877260911291286,0.5508833486152428,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
37.22858127481819,-122.09374341551046,0.7640170312880341,0.8655725630119895,0.17083623447129348,0.7574858057650178,0.9371211622220251,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
37.97060889580941,-121.95485598256396,0.14797645184503982,0.5301353594575617,0.1138174650419218,0.9361899395752509,0.7336482506772932,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
34.14782733986213,-118.46295832178501,0.2522586692240059,0.8558023005891185,0.27339065946809604,0.6939015930951841,0.28254258175428926,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
33.93523886353624,-118.28896211225094,0.17183747018461448,0.5719141251224404,0.13996176117173742,0.6296745089100589,0.7276940582000347,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.402343,-119.094824,0.9109788888890543,0.9123115091212195,0.20337349042926636,0.9653569999995532,0.8269236521077585,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
34.08262066062182,-118.04702223545748,0.34762823203073717,0.22428619610298234,0.1422552484209099,0.8181759156592633,0.4157815793600365,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
37.062390467242764,-118.06598871272486,0.8152898108716555,0.8619540237689296,0.2637372152487324,0.6064466484531725,0.6836286074471838,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
35.37645894495684,-116.38600137357314,0.04271315597761485,0.6929966922341293,0.03745524589889275,0.6592035586705133,0.4144454751263902,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
33.76689613535943,-117.09719412918272,0.025777177960457448,0.6193271912961311,0.02212590400966239,0.6179016195067649,0.21907079884661734,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
35.71470431139117,-120.00768236285819,0.03346070755179574,0.27421973040424946,0.014027788805326177,0.7515138176045119,0.387444461859196,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
38.605470733486406,-121.62741871903238,0.017623708746934683,0.2771729448076682,0.006010851574783276,0.6026260204250855,0.05110707470142692,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
35.127451819965415,-120.64385364443547,0.35047249127026714,0.5669676125298229,0.25854328629379403,0.7178105229263292,0.7725671177450332,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
32.771088659257394,-115.49668480683984,0.07672600812779676,0.30902477658590594,0.034009845786280864,0.8035922663340614,0.7090644847797628,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
38.483318538195014,-121.37763439820195,0.9625997394131436,0.787398532339591,0.39595042051374685,0.8175166097732438,0.481085982262898,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
38.329928712376635,-121.73102121358008,0.052519621540266785,0.5162991735929164,0.030447575723311315,0.8990892197954135,0.6965620193257749,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
37.90800587634208,-121.71800082512794,0.07147239809410331,0.7315609435534522,0.0754216765419716,0.7605334036820859,0.187317184910225,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
37.280824343276734,-122.07900772878503,0.06487858129946983,0.6608001314111498,0.057869609432122944,0.7723966982948589,0.1757700174316006,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
34.18693990086283,-117.7299727687132,0.04857266382816959,0.6960674706904431,0.04496168417699194,0.7148024828461,0.15712669703212645,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
37.85472246632407,-120.92973417745192,0.04436542197236206,0.12919923298885766,0.01139549201336126,0.6375000000000001,0.47147318291306517,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
37.77953431000491,-122.21902557499752,0.10644733069538302,0.7456848220624912,0.101258222041781,0.808671426115708,0.6179120244176236,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
37.29739874531596,-122.00092385981652,0.8959935548038416,0.9123720405584561,0.28986039667857155,0.6952972371016828,0.5056904171182502,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
34.144756873924905,-118.28773050241713,0.5030890967783698,0.8449645706158513,0.5631885748256206,0.8007004677513321,0.6168901255331576,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
35.811805848121026,-116.46074608229411,0.5943195858686628,0.7403543365492049,0.5945246137737249,0.9312823901664207,0.6047225065671137,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
37.46416187090421,-122.1308780519123,0.0797584666023397,0.6088956356359303,0.06540558552161642,0.837130479768423,0.496253962536068,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
34.09441614318583,-118.132707198492,0.23243125113148386,0.61821626252225,0.19564960681506882,0.7126514068440291,0.5773504191029984,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.1774629248074,-118.36275180003292,0.29666635820568094,0.7011672601346233,0.2810641044598208,0.966165926360301,0.7562411785589187,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.034774049185515,-117.52613657051714,0.6147667426548353,0.7955642554401106,0.6484566683042257,0.9224988700602315,0.3249055784117085,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
34.098137000963945,-118.27138151877084,0.059175653042775056,0.5143925472003986,0.03788170312709894,0.5780806374205009,0.10747444466497112,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.45658155198343,-119.92297213377329,0.28924205315212786,0.6587925896596296,0.2587121983979962,0.7658190706568497,0.6125529456056269,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
38.239923622075466,-120.41845031319359,0.041865374441764636,0.5633914850930837,0.03189534419488366,0.8749105815012058,0.75523959003048,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
38.065537774140154,-121.85349519999758,0.22795748153962314,0.5356215145588732,0.17761372570679662,0.9270006297805541,0.7327152561777943,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
37.405574233358735,-122.04011731955657,0.6542824564713635,0.8383825086201834,0.6883695691026582,0.9638542108242272,0.787255977379773,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
38.11369085972474,-121.67881267046897,0.06814529732192404,0.6586397343497896,0.05969933658131893,0.6546240697435918,0.4940260439443015,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
37.92695785030042,-121.63493994808267,0.08333333333333333,0.6565321765214511,0.0768201396000244,0.7471945240340927,0.5476189107174846,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
40.68731195038014,-122.23456487545889,0.01788357313465125,0.06794787787631332,0.0016363963441911075,0.9033454496987318,0.01781454252670304,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
33.7672427342285,-118.24258527433092,0.05790249394528773,0.36294243360559675,0.03150293617915213,0.9579285762893747,0.7993036142388862,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
37.850767184492824,-122.49126984802896,0.24258658385100682,0.6787992826514471,0.23345564956079393,0.7177062579465296,0.48454866754096504,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
34.13252744024746,-118.2673444225607,0.23390510872766646,0.26062295941263475,0.10386223610797157,0.7465883217160802,0.3896852288750562,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
32.931572351597,-117.33108870313339,0.013888888888888888,0.019146477555687335,0.00020226533037194904,0.8291077344530914,0.516573026566224,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
33.840459609043265,-118.14861199111867,0.030608715124326114,0.26035602676234987,0.010945665932452497,0.7018529771722862,0.11933666143314654,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
38.085588091841664,-122.38003275733547,0.1983376348835488,0.8097517573990306,0.20700534134731058,0.8105008603100432,0.3886307875328611,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
32.872320581436405,-116.66444575519041,0.2241681470167942,0.8301358680512851,0.23432780637392592,0.8305738485035814,0.3660159486018026,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1
34.89083407438875,-119.76906201288425,0.186064365117242,0.5174432796955067,0.15471986228289494,0.8608473571314941,0.5594772913134917,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
38.64716427881318,-121.28213739853759,0.33015309960143596,0.801227395960177,0.3463895348807162,0.6167933155380615,0.6423401310495045,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
34.21194175855506,-117.49067196113775,0.14844663120584936,0.5653511201444944,0.12731033619842008,0.9388717340418895,0.18103731033491505,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
38.15778197052297,-120.1416276515892,0.6017636285371303,0.5382656522713513,0.4579123308418678,0.7750000000000001,0.6071543429561093,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
34.24084692529207,-118.4671931778879,0.013888888888888888,0.6071142606166972,0.008899565536818891,0.9006242996657532,0.7815395137349722,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
37.19378263411641,-121.79691964197514,0.019014418357977604,0.013432835820895522,0.0010004002677058638,0.7721755869455039,0.37343114852033243,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
33.83063470448577,-118.23836644096475,0.0922934362591202,0.7619160567694361,0.08953179562168416,0.9516154442007508,0.22248107021758212,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
37.877927844552694,-122.2826058329784,0.01776698414572062,0.7062253759832969,0.014310994708910207,0.7165582856131087,0.254007799357967,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
37.323134434291575,-121.83511533857371,0.24326331842249435,0.7398947098275004,0.22811241735924534,0.9721502627701852,0.8227214920081847,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
33.852789550156885,-118.29062087329001,0.33020652683073215,0.647356340063947,0.3081240298088724,0.8809461498538844,0.22841112928193835,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
37.757839834379354,-122.13170031521119,0.07557374283091484,0.523031943444055,0.05307404892081666,0.9547795965053139,0.665128052916665,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
40.288685411569,-122.75007082218619,0.5074716247728428,0.6948211097933321,0.46503753507124884,0.8596532262266489,0.7009635287857136,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
34.128112614419344,-118.43555732052266,0.02040217021080077,0.3055403145827957,0.008559347387042823,0.8687087489644689,0.38036371383452133,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
38.958370239819594,-120.13614742984502,0.5559613260862252,0.6693700811330293,0.49601940314306975,0.7189498511710749,0.6528517311715656,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
33.71614072885204,-117.70318555969511,0.5555797893741574,0.8000931716285815,0.5883614235849954,0.6806109691161178,0.30208899978187365,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
38.221047236422,-122.26255088569997,0.12878533245400484,0.52267710836434,0.0936456753211545,0.8669981398530135,0.704174213385305,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
34.34114734484006,-118.00528938624882,0.14399132385713767,0.806156045106234,0.14609888420410866,0.646854303163088,0.643447335246607,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
37.85267540063423,-122.14278936601833,0.5189596588010892,0.5548164833634935,0.4103827860873606,0.6852122528886045,0.31211917348973195,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37.57714687433724,-122.0770638811086,0.05555555555555555,0.708554304207042,0.05497956333583489,0.8877001561403655,0.4279852865916671,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
37.56976740104237,-122.11505542492645,0.42841506551237746,0.88676233975278,0.48676530931693807,0.739229423584456,0.37685441133639347,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
38.451684953800864,-122.76870881716603,0.0621486225691478,0.5429956906734367,0.048320715572405026,0.8496435193234951,0.7794989477208354,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
32.90842258077605,-116.62350626256432,0.16475249878941842,0.6984035447202588,0.1475351680715912,0.927156790395556,0.581838754998709,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
33.74361100672622,-117.95839922299476,0.10565703184960626,0.8263550923767333,0.10359715252163101,0.7046375699108562,0.6467471563512561,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
38.06958820976484,-122.24875528782626,0.027777777777777776,0.4744751937934658,0.011101515079339956,0.8332133628032248,0.5577157198447763,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
37.99124383429888,-122.57347354477992,0.2411850989153259,0.7246775167957724,0.224411775623507,0.6806620596435915,0.8089820885024017,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
38.22649465767318,-120.75322447492844,0.18055555555555555,0.8129306318591718,0.1853980082559797,0.6212148292039714,0.6287778799624736,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
38.052554169196554,-122.06911587195009,0.03288956871350895,0.6074546370777613,0.02394931642822739,0.6940975526313677,0.37633126575021913,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
37.42145709727097,-120.88040820294178,0.16314733824120936,0.6023531895602474,0.12520658541919844,0.6281934851723956,0.13433689633211052,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
34.16720505117678,-118.22236734038988,0.31100085013694273,0.753327851808939,0.2878636095714024,0.6633418734129662,0.2391061519025578,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
38.9176406115817,-121.43116709008544,0.024924550585326468,0.11302658078770543,0.004938611912530963,0.7871604776339691,0.5230737575509591,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
34.17640733423664,-118.37974370483049,0.10926196151200725,0.26717152890228724,0.06052543943790198,0.9970043776494517,0.3843305950208654,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
40.07042170323622,-122.32606917642642,0.9666730839851712,0.9698830708928267,0.20337349042926636,0.9591993949910399,0.7582899190835182,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
36.3415656883492,-119.12262109517168,0.035272167484802226,0.30664727102913963,0.016852354107455097,0.842265147791034,0.3660487778907369,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
36.899705926993235,-119.79488460693268,0.06140462097946192,0.6181473864361593,0.05123432318141186,0.9710566355260629,0.3583572046513168,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
35.47897484015809,-116.21671529880473,0.1279188260824234,0.5547268482393926,0.08713321071804457,0.948498889443325,0.3348500164022077,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
32.94889604808232,-117.2500848304885,0.3484666651596989,0.7491421796238181,0.34346346177680526,0.6717863627116335,0.04212633997450498,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
34.095564486896876,-118.14370061213215,0.06939808901120299,0.6101992125367657,0.05628833737093124,0.8438177948211156,0.25575418287836826,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
38.34263789254318,-120.83580123939164,0.06237110813536112,0.17983869737458313,0.0219331834692306,0.6129640107127,0.6641643658569503,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
33.49550223586386,-114.97956616723364,0.300434819555909,0.6868148801058578,0.2828284466653643,0.6790025834237583,0.3890566231695174,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
38.08606159811641,-121.6944436525097,0.4128446798111003,0.6732329579372027,0.37077602339892657,0.6835860580290714,0.12731182510901307,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
32.92239232968258,-116.92990000642922,0.6265143028556575,0.8292933346228369,0.6744515340815335,0.8908361339096637,0.09439917457357917,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
33.434266854851806,-117.78420911075719,0.4969568362566923,0.8128193419220465,0.5304430436858953,0.6081050960525853,0.6778128553544255,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
37.68178370051206,-121.42490161865716,0.024578744686709834,0.018062764347735873,0.002718136009184508,0.9586373893458835,0.476693958245853,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
34.20671999499182,-116.98783220477686,0.21814644739918895,0.5991552644832666,0.1764198629498655,0.81616819734073,0.4673234270692206,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
33.82896990497832,-117.84359412206447,0.1113477579409955,0.550674154727831,0.08454914065500725,0.6776277892881376,0.49543609185739695,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
37.8210329938161,-122.11611360039447,0.2323987974117086,0.7053979560119098,0.21783028819193873,0.7799220444000954,0.4749833999277301,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
